Time,Value
0 , 10.018026529307418
1 , 9.987339326807364
2 , 10.125889056488322
3 , 9.949026135115501
4 , 9.995904042506037
5 , 9.834757256198845
6 , 9.815583031700427
7 , 9.77193122943917
8 , 9.852369140463347
9 , 9.752868423979836
10 , 10.081099862906871
11 , 9.959076971340904
12 , 10.105435164945911
13 , 9.924567073844562
14 , 9.940445661852674
15 , 9.863043128590057
16 , 10.076234549074137
17 , 9.871469444968886
18 , 9.87422782128721
19 , 9.867038787092302
20 , 10.028632431176224
21 , 10.118023053781197
22 , 10.02086042058903
23 , 10.20121657973897
24 , 9.990096145278805
25 , 9.902369595518882
26 , 9.969598193557863
27 , 9.971641329383328
28 , 9.797048662923597
29 , 10.1369791673738
30 , 10.194870951847015
31 , 9.755566300462347
32 , 9.84982860590631
33 , 9.971000301853957
34 , 10.062598177858815
35 , 10.023408268070304
36 , 10.01989923588646
37 , 10.095820175902464
38 , 9.991994875164073
39 , 9.945175807556549
40 , 9.989426248130448
41 , 9.533710949186737
42 , 9.353182734654153
43 , 9.268839062496028
44 , 8.976233266977797
45 , 8.939032575612252
46 , 8.299576707853525
47 , 8.290022800502033
48 , 7.960447797433545
49 , 7.711133669615444
50 , 7.612879510370448
51 , 7.036948897861871
52 , 7.17829641157454
53 , 6.678334314068813
54 , 6.499558228026236
55 , 6.495273000220874
56 , 5.847918618344689
57 , 5.985517434600621
58 , 5.254338577491364
59 , 5.425275090894329
60 , 5.236820589191857
61 , 4.9703561443864475
62 , 5.003826821139919
63 , 4.982010928754701
64 , 5.21123795185793
65 , 4.758865696659795
66 , 5.238228506893119
67 , 4.902936995001214
68 , 5.088702642906648
69 , 4.865044052949799
70 , 4.818432104851301
71 , 5.141352315147185
72 , 5.095821308015575
73 , 4.820815920553548
74 , 5.018090200192853
75 , 4.805277220572834
76 , 4.917712056469107
77 , 4.793293140382062
78 , 5.110169914374611
79 , 4.8625878515587075
80 , 4.840318366427076
81 , 5.070101544786345
82 , 5.231735486648716
83 , 5.005200938906626
84 , 4.771364596534037
85 , 5.1245861279983185
86 , 5.124480823505862
87 , 4.887181264515758
88 , 4.765639781109573
89 , 5.215804803072479
90 , 5.086903924703729
91 , 4.888215498418936
92 , 5.151487659936554
93 , 5.203318731874644
94 , 4.859268661678885
95 , 4.75555599380435
96 , 4.779697560691913
97 , 5.060009815798728
98 , 4.7508785047183
99 , 5.0073232404939265
100 , 4.7934318214158
101 , 4.94750349900707
102 , 5.110690716774308
103 , 4.83796610572782
104 , 5.148392141435883
105 , 5.1782478909098515
106 , 5.236928224442011
107 , 4.952713797591827
108 , 4.8961185238714915
109 , 4.925897734475862
110 , 5.0191005109330025
111 , 4.772013930169515
112 , 4.980130850228623
113 , 5.161374483143268
114 , 5.006723699365296
115 , 4.789236010564348
116 , 4.984564585309615
117 , 4.985821172583886
118 , 5.203033805369592
119 , 5.035330059993659
120 , 4.918018581645545
121 , 4.8036439050972835
122 , 5.189116256261653
123 , 5.102664925827925
124 , 5.2115241537928565
125 , 5.128928890338299
126 , 5.194128432439574
127 , 5.00693133827917
128 , 5.1588612244730605
129 , 5.246746976509054
130 , 4.940671131457004
131 , 4.820779625480741
132 , 5.029888676518679
133 , 4.957205216827181
134 , 5.010868577428055
135 , 4.995772401139176
136 , 5.04312235259131
137 , 5.21457751523681
138 , 5.098345538786569
139 , 5.100267473948791
140 , 4.871043203625985
141 , 5.368992586810962
142 , 5.093987267435116
143 , 5.47629583390785
144 , 5.608718501688818
145 , 5.476345425358473
146 , 5.853886426032656
147 , 5.747056629685783
148 , 6.0028891857619815
149 , 6.338470702685876
150 , 6.20685108698295
151 , 6.409369243572369
152 , 6.3153206737618515
153 , 6.460754417686702
154 , 6.791593944077323
155 , 6.667379035062164
156 , 7.227542446568046
157 , 7.061698045648244
158 , 7.108692811868853
159 , 7.559570168529072
160 , 7.640019685878052
161 , 7.459251844465271
162 , 7.942748379239976
163 , 8.10299752380614
164 , 7.893997771160837
165 , 7.880023197810106
166 , 8.246223806149938
167 , 8.31962971246159
168 , 8.31935499632612
169 , 8.580657305810526
170 , 8.962764697798471
171 , 8.977704133649885
172 , 8.789631308259933
173 , 9.093051035389303
174 , 9.365942289945592
175 , 9.4361709376146
176 , 9.508857550253369
177 , 9.718049051470674
178 , 9.603132510648877
179 , 9.676103353829813
180 , 10.139037380961016
181 , 10.211260567782274
182 , 10.190990127860335
183 , 9.940106123557543
184 , 10.108495515288915
185 , 10.180763597940299
186 , 9.916169137531382
187 , 10.026020406385447
188 , 10.102599763129358
189 , 10.210612501257312
190 , 10.035932306145838
191 , 9.799138966466902
192 , 9.969983054463503
193 , 9.939140816517458
194 , 9.885023998754912
195 , 10.054261202870354
196 , 10.067439809751642
197 , 9.929905605384244
198 , 9.873417515826342
199 , 9.792885189973559
