,Time,Value
0,58.80999999999687,0.0315
1,58.81999999999687,0.0365
2,58.829999999996865,0.0385
3,58.83999999999686,0.0405
4,58.84999999999686,0.0375
5,58.85999999999686,0.035
6,58.86999999999686,0.0365
7,58.879999999996855,0.034
8,58.88999999999685,0.0345
9,58.89999999999685,0.0345
10,58.90999999999685,0.035
11,58.91999999999685,0.035
12,58.929999999996845,0.036
13,58.93999999999684,0.0365
14,58.94999999999684,0.0325
15,58.95999999999684,0.03
16,58.96999999999684,0.028
17,58.979999999996835,0.0325
18,58.98999999999683,0.033
19,58.99999999999683,0.029
20,59.00999999999683,0.031
21,59.01999999999683,0.0335
22,59.029999999996825,0.0325
23,59.03999999999682,0.029
24,59.04999999999682,0.034
25,59.05999999999682,0.038
26,59.06999999999682,0.034
27,59.079999999996815,0.0335
28,59.08999999999681,0.0385
29,59.09999999999681,0.0325
30,59.10999999999681,0.0235
31,59.11999999999681,0.027
32,59.129999999996805,0.028
33,59.1399999999968,0.0305
34,59.1499999999968,0.0405
35,59.1599999999968,0.047
36,59.1699999999968,0.0485
37,59.179999999996795,0.048
38,59.18999999999679,0.045
39,59.19999999999679,0.0455
40,59.20999999999679,0.0445
41,59.21999999999679,0.0365
42,59.229999999996785,0.039
43,59.23999999999678,0.0405
44,59.24999999999678,0.039
45,59.25999999999678,0.043
46,59.26999999999678,0.043
47,59.279999999996775,0.039
48,59.28999999999677,0.0305
49,59.29999999999677,0.034
50,59.30999999999677,0.0415
51,59.31999999999677,0.0475
52,59.329999999996765,0.054
53,59.33999999999676,0.054
54,59.34999999999676,0.0535
55,59.35999999999676,0.05
56,59.36999999999676,0.048
57,59.379999999996755,0.051
58,59.38999999999675,0.049
59,59.39999999999675,0.0495
60,59.40999999999675,0.056
61,59.41999999999675,0.054
62,59.429999999996745,0.0495
63,59.43999999999674,0.052
64,59.44999999999674,0.0545
65,59.45999999999674,0.0565
66,59.46999999999674,0.0595
67,59.479999999996735,0.059
68,59.48999999999673,0.0565
69,59.49999999999673,0.058
70,59.50999999999673,0.067
71,59.51999999999673,0.0695
72,59.529999999996726,0.068
73,59.53999999999672,0.072
74,59.54999999999672,0.077
75,59.55999999999672,0.0795
76,59.56999999999672,0.0785
77,59.579999999996716,0.079
78,59.589999999996714,0.081
79,59.59999999999671,0.082
80,59.60999999999671,0.0835
81,59.61999999999671,0.0855
82,59.629999999996706,0.083
83,59.639999999996704,0.0835
84,59.6499999999967,0.084
85,59.6599999999967,0.0815
86,59.6699999999967,0.076
87,59.679999999996696,0.071
88,59.689999999996694,0.073
89,59.69999999999669,0.076
90,59.70999999999669,0.077
91,59.71999999999669,0.081
92,59.729999999996686,0.0815
93,59.739999999996684,0.088
94,59.74999999999668,0.097
95,59.75999999999668,0.094
96,59.76999999999668,0.095
97,59.779999999996676,0.0985
98,59.789999999996674,0.097
99,59.79999999999667,0.0935
100,59.80999999999667,0.09
101,59.81999999999667,0.089
102,59.829999999996666,0.091
103,59.839999999996664,0.0935
104,59.84999999999666,0.093
105,59.85999999999666,0.0945
106,59.86999999999666,0.0935
107,59.879999999996656,0.0905
108,59.889999999996654,0.0955
109,59.89999999999665,0.1005
110,59.90999999999665,0.098
111,59.91999999999665,0.095
112,59.929999999996646,0.0965
113,59.939999999996644,0.1005
114,59.94999999999664,0.1045
115,59.95999999999664,0.107
116,59.96999999999664,0.1095
117,59.979999999996636,0.1095
118,59.989999999996634,0.1075
119,59.99999999999663,0.103
120,60.00999999999663,0.0985
121,60.01999999999663,0.0945
122,60.029999999996626,0.0915
123,60.039999999996624,0.0925
124,60.04999999999662,0.091
125,60.05999999999662,0.088
126,60.06999999999662,0.0865
127,60.079999999996616,0.088
128,60.089999999996614,0.0905
129,60.09999999999661,0.096
130,60.10999999999661,0.101
131,60.11999999999661,0.1045
132,60.129999999996606,0.1045
133,60.139999999996604,0.1005
134,60.1499999999966,0.0955
135,60.1599999999966,0.087
136,60.1699999999966,0.0795
137,60.179999999996596,0.071
138,60.189999999996594,0.0715
139,60.19999999999659,0.0775
140,60.20999999999659,0.0765
141,60.21999999999659,0.0705
142,60.229999999996586,0.064
143,60.239999999996584,0.062
144,60.24999999999658,0.0575
145,60.25999999999658,0.055
146,60.26999999999658,0.0525
147,60.279999999996576,0.046
148,60.289999999996574,0.0455
149,60.29999999999657,0.0405
150,60.30999999999657,0.0395
151,60.31999999999657,0.04
152,60.329999999996566,0.036
153,60.339999999996564,0.0405
154,60.34999999999656,0.0435
155,60.35999999999656,0.043
156,60.36999999999656,0.0425
157,60.379999999996556,0.0395
158,60.389999999996554,0.036
159,60.39999999999655,0.0305
160,60.40999999999655,0.0305
161,60.41999999999655,0.039
162,60.42999999999655,0.0395
163,60.439999999996544,0.0385
164,60.44999999999654,0.0375
165,60.45999999999654,0.03
166,60.46999999999654,0.0305
167,60.47999999999654,0.034
168,60.489999999996535,0.034
169,60.49999999999653,0.034
170,60.50999999999653,0.0405
171,60.51999999999653,0.0415
172,60.52999999999653,0.0375
173,60.539999999996525,0.038
174,60.54999999999652,0.0395
175,60.55999999999652,0.0375
176,60.56999999999652,0.033
177,60.57999999999652,0.036
178,60.589999999996515,0.0375
179,60.59999999999651,0.038
180,60.60999999999651,0.037
181,60.61999999999651,0.0325
182,60.62999999999651,0.032
183,60.639999999996505,0.033
184,60.6499999999965,0.033
185,60.6599999999965,0.0295
186,60.6699999999965,0.033
187,60.6799999999965,0.039
188,60.689999999996495,0.0385
189,60.69999999999649,0.0355
190,60.70999999999649,0.0345
191,60.71999999999649,0.0375
192,60.72999999999649,0.041
193,60.739999999996485,0.039
194,60.74999999999648,0.037
195,60.75999999999648,0.038
196,60.76999999999648,0.0375
197,60.77999999999648,0.043
198,60.789999999996475,0.0495
199,60.79999999999647,0.0525
200,60.80999999999647,0.0615
201,60.81999999999647,0.069
202,60.82999999999647,0.0725
203,60.839999999996465,0.0745
204,60.84999999999646,0.071
205,60.85999999999646,0.07
206,60.86999999999646,0.0735
207,60.87999999999646,0.08
208,60.889999999996455,0.0925
209,60.89999999999645,0.105
210,60.90999999999645,0.1035
211,60.91999999999645,0.0965
212,60.92999999999645,0.1015
213,60.939999999996445,0.103
214,60.94999999999644,0.102
215,60.95999999999644,0.115
216,60.96999999999644,0.1205
217,60.97999999999644,0.12
218,60.989999999996435,0.1485
219,60.99999999999643,0.1855
220,61.00999999999643,0.2065
221,61.01999999999643,0.226
222,61.02999999999643,0.2655
223,61.039999999996425,0.298
224,61.04999999999642,0.3235
225,61.05999999999642,0.363
226,61.06999999999642,0.395
227,61.07999999999642,0.4265
228,61.089999999996415,0.454
229,61.09999999999641,0.4885
230,61.10999999999641,0.531
231,61.11999999999641,0.5655
232,61.12999999999641,0.594
233,61.139999999996405,0.611
234,61.1499999999964,0.6295
235,61.1599999999964,0.673
236,61.1699999999964,0.7
237,61.1799999999964,0.6795
238,61.189999999996395,0.616
239,61.19999999999639,0.535
240,61.20999999999639,0.452
241,61.21999999999639,0.3675
242,61.22999999999639,0.3175
243,61.239999999996385,0.2715
244,61.24999999999638,0.2215
245,61.25999999999638,0.1635
246,61.26999999999638,0.0865
247,61.27999999999638,0.035
248,61.289999999996375,-0.006
249,61.29999999999637,-0.0575
250,61.30999999999637,-0.1085
251,61.31999999999637,-0.169
252,61.32999999999637,-0.219
253,61.339999999996365,-0.2425
254,61.34999999999636,-0.2525
255,61.35999999999636,-0.2765
256,61.36999999999636,-0.3065
257,61.37999999999636,-0.3065
258,61.389999999996355,-0.293
259,61.39999999999635,-0.2815
260,61.40999999999635,-0.2545
261,61.41999999999635,-0.219
262,61.42999999999635,-0.1935
263,61.439999999996346,-0.1655
264,61.44999999999634,-0.1385
265,61.45999999999634,-0.119
266,61.46999999999634,-0.1045
267,61.47999999999634,-0.0895
268,61.489999999996336,-0.0705
269,61.499999999996334,-0.061
270,61.50999999999633,-0.06
271,61.51999999999633,-0.057
272,61.52999999999633,-0.052
273,61.539999999996326,-0.0425
274,61.549999999996324,-0.027
275,61.55999999999632,-0.016
276,61.56999999999632,-0.0145
277,61.57999999999632,-0.0075
278,61.589999999996316,0.0
279,61.599999999996314,-0.004
280,61.60999999999631,-0.008
281,61.61999999999631,-0.0065
282,61.62999999999631,-0.011
283,61.639999999996306,-0.0185
284,61.649999999996304,-0.011
285,61.6599999999963,-0.003
286,61.6699999999963,-0.0025
287,61.6799999999963,-0.0045
288,61.689999999996296,-0.004
289,61.699999999996294,-0.0035
290,61.70999999999629,-0.0035
291,61.71999999999629,0.0005
292,61.72999999999629,0.0015
293,61.739999999996286,0.0055
294,61.749999999996284,0.0095
295,61.75999999999628,0.0105
296,61.76999999999628,0.0125
297,61.77999999999628,0.01
298,61.789999999996276,0.01
299,61.799999999996274,0.01
300,61.80999999999627,0.0055
301,61.81999999999627,0.0065
302,61.82999999999627,0.012
303,61.839999999996266,0.0095
304,61.849999999996264,0.0055
305,61.85999999999626,0.009
306,61.86999999999626,0.012
307,61.87999999999626,0.0135
308,61.889999999996256,0.011
309,61.899999999996254,0.0075
310,61.90999999999625,0.012
311,61.91999999999625,0.012
312,61.92999999999625,0.007
313,61.939999999996246,0.007
314,61.949999999996244,0.0095
315,61.95999999999624,0.0085
316,61.96999999999624,0.0075
317,61.97999999999624,0.009
318,61.989999999996236,0.0085
319,61.999999999996234,0.0115
320,62.00999999999623,0.0155
321,62.01999999999623,0.0155
322,62.02999999999623,0.018
323,62.039999999996226,0.019
324,62.049999999996224,0.014
325,62.05999999999622,0.012
326,62.06999999999622,0.0165
327,62.07999999999622,0.0165
328,62.089999999996216,0.0115
329,62.099999999996214,0.015
330,62.10999999999621,0.0215
331,62.11999999999621,0.0235
332,62.12999999999621,0.02
333,62.139999999996206,0.018
334,62.149999999996204,0.0175
335,62.1599999999962,0.0165
336,62.1699999999962,0.0215
337,62.1799999999962,0.023
338,62.189999999996196,0.0245
339,62.199999999996194,0.0285
340,62.20999999999619,0.0265
341,62.21999999999619,0.0205
342,62.22999999999619,0.017
343,62.239999999996186,0.022
344,62.249999999996184,0.027
345,62.25999999999618,0.024
346,62.26999999999618,0.021
347,62.27999999999618,0.0235
348,62.289999999996176,0.025
349,62.299999999996174,0.0245
350,62.30999999999617,0.0245
351,62.31999999999617,0.0275
352,62.32999999999617,0.031
353,62.33999999999617,0.03
354,62.349999999996164,0.0295
355,62.35999999999616,0.0275
356,62.36999999999616,0.023
357,62.37999999999616,0.024
358,62.38999999999616,0.031
359,62.399999999996155,0.028
360,62.40999999999615,0.0225
361,62.41999999999615,0.0225
362,62.42999999999615,0.023
363,62.43999999999615,0.028
364,62.449999999996145,0.034
365,62.45999999999614,0.0325
366,62.46999999999614,0.026
367,62.47999999999614,0.024
368,62.48999999999614,0.0275
369,62.499999999996135,0.0305
370,62.50999999999613,0.029
371,62.51999999999613,0.029
372,62.52999999999613,0.0295
373,62.53999999999613,0.029
374,62.549999999996125,0.0365
375,62.55999999999612,0.038
376,62.56999999999612,0.036
377,62.57999999999612,0.036
378,62.58999999999612,0.0355
379,62.599999999996115,0.043
380,62.60999999999611,0.0435
381,62.61999999999611,0.0355
382,62.62999999999611,0.0355
383,62.63999999999611,0.0345
384,62.649999999996105,0.0325
385,62.6599999999961,0.039
386,62.6699999999961,0.043
387,62.6799999999961,0.038
388,62.6899999999961,0.0325
389,62.699999999996095,0.032
390,62.70999999999609,0.0355
391,62.71999999999609,0.038
392,62.72999999999609,0.039
