,Time,Value
0,69.49999999999865,0.071
1,69.50999999999866,0.068
2,69.51999999999866,0.0725
3,69.52999999999867,0.0705
4,69.53999999999867,0.0715
5,69.54999999999868,0.0735
6,69.55999999999868,0.07
7,69.56999999999869,0.0705
8,69.57999999999869,0.0705
9,69.5899999999987,0.0625
10,69.5999999999987,0.063
11,69.6099999999987,0.068
12,69.61999999999871,0.062
13,69.62999999999872,0.0625
14,69.63999999999872,0.0705
15,69.64999999999873,0.0685
16,69.65999999999873,0.069
17,69.66999999999874,0.0695
18,69.67999999999874,0.06
19,69.68999999999875,0.063
20,69.69999999999875,0.0755
21,69.70999999999876,0.0755
22,69.71999999999876,0.0745
23,69.72999999999877,0.078
24,69.73999999999877,0.08
25,69.74999999999878,0.076
26,69.75999999999878,0.075
27,69.76999999999879,0.0765
28,69.7799999999988,0.0755
29,69.7899999999988,0.0745
30,69.7999999999988,0.0785
31,69.80999999999881,0.081
32,69.81999999999881,0.0755
33,69.82999999999882,0.0725
34,69.83999999999882,0.0715
35,69.84999999999883,0.07
36,69.85999999999883,0.0705
37,69.86999999999884,0.073
38,69.87999999999884,0.082
39,69.88999999999885,0.0795
40,69.89999999999885,0.0745
41,69.90999999999886,0.0835
42,69.91999999999886,0.076
43,69.92999999999887,0.069
44,69.93999999999888,0.07
45,69.94999999999888,0.0675
46,69.95999999999889,0.066
47,69.96999999999889,0.066
48,69.9799999999989,0.074
49,69.9899999999989,0.0685
50,69.9999999999989,0.064
51,70.00999999999891,0.0655
52,70.01999999999892,0.063
53,70.02999999999892,0.0655
54,70.03999999999893,0.0665
55,70.04999999999893,0.067
56,70.05999999999894,0.0675
57,70.06999999999894,0.0695
58,70.07999999999895,0.0705
59,70.08999999999895,0.0705
60,70.09999999999896,0.0665
61,70.10999999999896,0.067
62,70.11999999999897,0.0695
63,70.12999999999897,0.067
64,70.13999999999898,0.0695
65,70.14999999999898,0.072
66,70.15999999999899,0.071
67,70.16999999999899,0.0695
68,70.179999999999,0.07
69,70.189999999999,0.0685
70,70.19999999999901,0.0645
71,70.20999999999901,0.0665
72,70.21999999999902,0.068
73,70.22999999999902,0.0695
74,70.23999999999903,0.072
75,70.24999999999903,0.073
76,70.25999999999904,0.0745
77,70.26999999999904,0.0725
78,70.27999999999905,0.072
79,70.28999999999905,0.078
80,70.29999999999906,0.0775
81,70.30999999999906,0.072
82,70.31999999999907,0.074
83,70.32999999999907,0.0725
84,70.33999999999908,0.0665
