,Time,Value
0,50.49999999999852,0.0795
1,50.50999999999852,0.08
2,50.51999999999852,0.0755
3,50.529999999998516,0.0675
4,50.539999999998514,0.0665
5,50.54999999999851,0.0675
6,50.55999999999851,0.07
7,50.56999999999851,0.07
8,50.579999999998506,0.0685
9,50.589999999998504,0.067
10,50.5999999999985,0.063
11,50.6099999999985,0.0615
12,50.6199999999985,0.0675
13,50.629999999998496,0.065
14,50.639999999998494,0.065
15,50.64999999999849,0.0715
16,50.65999999999849,0.066
17,50.66999999999849,0.0625
18,50.679999999998486,0.0625
19,50.689999999998484,0.0625
20,50.69999999999848,0.067
21,50.70999999999848,0.0695
22,50.71999999999848,0.0635
23,50.729999999998476,0.065
24,50.739999999998474,0.063
25,50.74999999999847,0.056
26,50.75999999999847,0.0525
27,50.76999999999847,0.0585
28,50.779999999998466,0.0625
29,50.789999999998464,0.0605
30,50.79999999999846,0.067
31,50.80999999999846,0.0605
32,50.81999999999846,0.064
33,50.829999999998456,0.069
34,50.839999999998454,0.062
35,50.84999999999845,0.062
36,50.85999999999845,0.064
37,50.86999999999845,0.0685
38,50.87999999999845,0.0725
39,50.889999999998444,0.079
40,50.89999999999844,0.0675
41,50.90999999999844,0.0585
42,50.91999999999844,0.0665
43,50.92999999999844,0.0675
44,50.939999999998435,0.067
45,50.94999999999843,0.064
46,50.95999999999843,0.0625
47,50.96999999999843,0.066
48,50.97999999999843,0.075
49,50.989999999998425,0.068
50,50.99999999999842,0.066
51,51.00999999999842,0.0635
52,51.01999999999842,0.062
53,51.02999999999842,0.0745
54,51.039999999998415,0.0655
55,51.04999999999841,0.0625
56,51.05999999999841,0.066
57,51.06999999999841,0.068
58,51.07999999999841,0.065
59,51.089999999998405,0.061
60,51.0999999999984,0.069
61,51.1099999999984,0.073
62,51.1199999999984,0.07
63,51.1299999999984,0.067
64,51.139999999998395,0.0635
65,51.14999999999839,0.057
66,51.15999999999839,0.057
67,51.16999999999839,0.057
68,51.17999999999839,0.0585
69,51.189999999998385,0.063
70,51.19999999999838,0.065
71,51.20999999999838,0.0625
72,51.21999999999838,0.0665
73,51.22999999999838,0.0675
74,51.239999999998375,0.064
75,51.24999999999837,0.062
76,51.25999999999837,0.0595
77,51.26999999999837,0.072
78,51.27999999999837,0.075
79,51.289999999998365,0.075
80,51.29999999999836,0.0715
81,51.30999999999836,0.0635
82,51.31999999999836,0.059
83,51.32999999999836,0.0595
84,51.339999999998355,0.0715
85,51.34999999999835,0.0615
86,51.35999999999835,0.057
87,51.36999999999835,0.06
88,51.37999999999835,0.0565
89,51.389999999998345,0.06
90,51.39999999999834,0.055
91,51.40999999999834,0.054
92,51.41999999999834,0.058
93,51.42999999999834,0.063
94,51.439999999998335,0.0605
95,51.44999999999833,0.0565
96,51.45999999999833,0.0675
97,51.46999999999833,0.063
98,51.47999999999833,0.0675
99,51.489999999998325,0.08
100,51.49999999999832,0.066
101,51.50999999999832,0.065
102,51.51999999999832,0.0645
103,51.52999999999832,0.059
104,51.539999999998315,0.066
105,51.54999999999831,0.0625
106,51.55999999999831,0.0515
107,51.56999999999831,0.0535
108,51.57999999999831,0.059
109,51.589999999998305,0.059
110,51.5999999999983,0.0555
111,51.6099999999983,0.0565
112,51.6199999999983,0.059
113,51.6299999999983,0.059
114,51.639999999998295,0.067
115,51.64999999999829,0.0685
116,51.65999999999829,0.0665
117,51.66999999999829,0.0675
118,51.67999999999829,0.065
119,51.689999999998285,0.062
120,51.69999999999828,0.0625
121,51.70999999999828,0.0705
122,51.71999999999828,0.0705
123,51.72999999999828,0.06
124,51.739999999998275,0.059
125,51.74999999999827,0.064
126,51.75999999999827,0.0635
127,51.76999999999827,0.059
128,51.77999999999827,0.057
129,51.789999999998265,0.0575
130,51.79999999999826,0.0555
131,51.80999999999826,0.058
132,51.81999999999826,0.058
133,51.82999999999826,0.061
134,51.839999999998255,0.062
135,51.84999999999825,0.0555
136,51.85999999999825,0.058
137,51.86999999999825,0.0585
138,51.87999999999825,0.06
139,51.889999999998246,0.06
140,51.89999999999824,0.064
141,51.90999999999824,0.066
142,51.91999999999824,0.0545
143,51.92999999999824,0.056
144,51.939999999998236,0.0565
