,Time,Value
0,41.00000000000041,0.098
1,41.01000000000041,0.096
2,41.02000000000041,0.094
3,41.030000000000406,0.0955
4,41.040000000000404,0.096
5,41.0500000000004,0.0995
6,41.0600000000004,0.1005
7,41.0700000000004,0.098
8,41.080000000000396,0.0965
9,41.090000000000394,0.0975
10,41.10000000000039,0.1015
11,41.11000000000039,0.1095
12,41.12000000000039,0.1015
13,41.130000000000386,0.092
14,41.140000000000384,0.098
15,41.15000000000038,0.088
16,41.16000000000038,0.082
17,41.17000000000038,0.085
18,41.180000000000376,0.0875
19,41.190000000000374,0.089
20,41.20000000000037,0.091
21,41.21000000000037,0.0935
22,41.22000000000037,0.0955
23,41.230000000000366,0.0955
24,41.240000000000364,0.0945
25,41.25000000000036,0.098
26,41.26000000000036,0.0995
27,41.27000000000036,0.103
28,41.280000000000356,0.104
29,41.290000000000354,0.1005
30,41.30000000000035,0.1025
31,41.31000000000035,0.1015
32,41.32000000000035,0.102
33,41.33000000000035,0.101
34,41.340000000000344,0.097
35,41.35000000000034,0.1005
36,41.36000000000034,0.0965
37,41.37000000000034,0.0975
38,41.38000000000034,0.1
39,41.390000000000335,0.0935
40,41.40000000000033,0.096
41,41.41000000000033,0.0985
42,41.42000000000033,0.103
43,41.43000000000033,0.0955
44,41.440000000000325,0.088
45,41.45000000000032,0.089
46,41.46000000000032,0.091
47,41.47000000000032,0.0935
48,41.48000000000032,0.089
49,41.490000000000315,0.089
50,41.50000000000031,0.093
51,41.51000000000031,0.092
52,41.52000000000031,0.0885
53,41.53000000000031,0.0945
54,41.540000000000305,0.1
55,41.5500000000003,0.099
56,41.5600000000003,0.096
57,41.5700000000003,0.092
58,41.5800000000003,0.0885
59,41.590000000000295,0.0905
60,41.60000000000029,0.096
61,41.61000000000029,0.0955
62,41.62000000000029,0.092
63,41.63000000000029,0.0985
64,41.640000000000285,0.1035
65,41.65000000000028,0.095
66,41.66000000000028,0.0985
67,41.67000000000028,0.1025
68,41.68000000000028,0.096
69,41.690000000000275,0.0975
70,41.70000000000027,0.092
71,41.71000000000027,0.0905
72,41.72000000000027,0.094
73,41.73000000000027,0.0915
74,41.740000000000265,0.0925
75,41.75000000000026,0.0935
76,41.76000000000026,0.0955
77,41.77000000000026,0.087
78,41.78000000000026,0.083
79,41.790000000000255,0.0845
80,41.80000000000025,0.08
81,41.81000000000025,0.0845
82,41.82000000000025,0.088
83,41.83000000000025,0.0875
84,41.840000000000245,0.085
85,41.85000000000024,0.0915
86,41.86000000000024,0.093
87,41.87000000000024,0.0905
88,41.88000000000024,0.0975
89,41.890000000000235,0.0895
90,41.90000000000023,0.088
91,41.91000000000023,0.092
92,41.92000000000023,0.0895
93,41.93000000000023,0.089
94,41.940000000000225,0.0845
95,41.95000000000022,0.0865
96,41.96000000000022,0.087
97,41.97000000000022,0.086
98,41.98000000000022,0.0845
99,41.990000000000215,0.0825
100,42.00000000000021,0.089
101,42.01000000000021,0.091
102,42.02000000000021,0.0925
103,42.03000000000021,0.096
104,42.040000000000205,0.096
105,42.0500000000002,0.095
106,42.0600000000002,0.0905
107,42.0700000000002,0.093
108,42.0800000000002,0.094
109,42.090000000000195,0.0925
110,42.10000000000019,0.0915
111,42.11000000000019,0.0885
112,42.12000000000019,0.0905
113,42.13000000000019,0.0885
114,42.140000000000185,0.086
115,42.15000000000018,0.0835
116,42.16000000000018,0.081
117,42.17000000000018,0.0875
118,42.18000000000018,0.096
119,42.190000000000175,0.087
120,42.20000000000017,0.08
121,42.21000000000017,0.0865
122,42.22000000000017,0.085
123,42.23000000000017,0.0825
124,42.240000000000165,0.0845
125,42.25000000000016,0.089
126,42.26000000000016,0.088
127,42.27000000000016,0.085
128,42.28000000000016,0.092
129,42.290000000000155,0.091
130,42.30000000000015,0.0985
131,42.31000000000015,0.107
132,42.32000000000015,0.0915
133,42.33000000000015,0.0845
134,42.340000000000146,0.084
135,42.35000000000014,0.092
136,42.36000000000014,0.0895
137,42.37000000000014,0.08
138,42.38000000000014,0.0865
139,42.390000000000136,0.09
140,42.400000000000134,0.0885
141,42.41000000000013,0.0855
142,42.42000000000013,0.0885
143,42.43000000000013,0.0865
144,42.440000000000126,0.0825
145,42.450000000000124,0.0805
146,42.46000000000012,0.085
147,42.47000000000012,0.088
148,42.48000000000012,0.0935
149,42.490000000000116,0.0915
150,42.500000000000114,0.088
151,42.51000000000011,0.0895
152,42.52000000000011,0.0865
153,42.53000000000011,0.095
154,42.540000000000106,0.0875
155,42.550000000000104,0.085
156,42.5600000000001,0.091
157,42.5700000000001,0.085
158,42.5800000000001,0.0845
159,42.590000000000096,0.082
160,42.600000000000094,0.0815
161,42.61000000000009,0.0815
162,42.62000000000009,0.086
163,42.63000000000009,0.0895
164,42.640000000000086,0.09
165,42.650000000000084,0.0905
166,42.66000000000008,0.0885
167,42.67000000000008,0.091
168,42.68000000000008,0.09
169,42.690000000000076,0.0885
170,42.700000000000074,0.091
171,42.71000000000007,0.085
172,42.72000000000007,0.081
173,42.73000000000007,0.083
174,42.740000000000066,0.081
175,42.750000000000064,0.087
176,42.76000000000006,0.0935
177,42.77000000000006,0.088
178,42.78000000000006,0.0815
179,42.790000000000056,0.076
180,42.800000000000054,0.083
181,42.81000000000005,0.086
182,42.82000000000005,0.0735
183,42.83000000000005,0.076
184,42.840000000000046,0.0815
185,42.850000000000044,0.083
186,42.86000000000004,0.0815
187,42.87000000000004,0.083
188,42.88000000000004,0.087
189,42.890000000000036,0.0865
