,Time,Value
0,31.500000000002125,0.0835
1,31.510000000002126,0.084
2,31.520000000002128,0.087
3,31.53000000000213,0.09
4,31.54000000000213,0.0835
5,31.550000000002132,0.0865
6,31.560000000002134,0.087
7,31.570000000002135,0.084
8,31.580000000002137,0.09
9,31.59000000000214,0.0925
10,31.60000000000214,0.092
11,31.61000000000214,0.091
12,31.620000000002143,0.093
13,31.630000000002145,0.093
14,31.640000000002146,0.094
15,31.650000000002148,0.099
16,31.66000000000215,0.098
17,31.67000000000215,0.0965
18,31.680000000002153,0.1005
19,31.690000000002154,0.097
20,31.700000000002156,0.1005
21,31.710000000002157,0.1015
22,31.72000000000216,0.095
23,31.73000000000216,0.0965
24,31.740000000002162,0.0925
25,31.750000000002164,0.088
26,31.760000000002165,0.089
27,31.770000000002167,0.087
28,31.78000000000217,0.086
29,31.79000000000217,0.0935
30,31.80000000000217,0.0945
31,31.810000000002173,0.092
32,31.820000000002175,0.0945
33,31.830000000002176,0.092
34,31.840000000002178,0.092
35,31.85000000000218,0.0955
36,31.86000000000218,0.0965
37,31.870000000002182,0.096
38,31.880000000002184,0.096
39,31.890000000002185,0.0975
40,31.900000000002187,0.097
41,31.91000000000219,0.0895
42,31.92000000000219,0.085
43,31.93000000000219,0.0885
44,31.940000000002193,0.0905
45,31.950000000002195,0.088
46,31.960000000002196,0.083
47,31.970000000002198,0.08
48,31.9800000000022,0.08
49,31.9900000000022,0.082
50,32.0000000000022,0.085
51,32.0100000000022,0.0915
52,32.0200000000022,0.0945
53,32.0300000000022,0.0925
54,32.040000000002195,0.0895
55,32.05000000000219,0.0925
56,32.06000000000219,0.096
57,32.07000000000219,0.093
58,32.08000000000219,0.0925
59,32.090000000002185,0.094
60,32.10000000000218,0.0945
61,32.11000000000218,0.0925
62,32.12000000000218,0.0895
63,32.13000000000218,0.0935
64,32.140000000002175,0.093
65,32.15000000000217,0.0905
66,32.16000000000217,0.0895
67,32.17000000000217,0.0885
68,32.18000000000217,0.1
69,32.190000000002165,0.0995
70,32.20000000000216,0.0935
71,32.21000000000216,0.0945
72,32.22000000000216,0.095
73,32.23000000000216,0.0935
74,32.240000000002155,0.0905
75,32.25000000000215,0.0905
76,32.26000000000215,0.0965
77,32.27000000000215,0.0975
78,32.28000000000215,0.0955
79,32.290000000002145,0.097
80,32.30000000000214,0.094
81,32.31000000000214,0.096
82,32.32000000000214,0.0935
83,32.33000000000214,0.09
84,32.340000000002135,0.091
85,32.35000000000213,0.0875
86,32.36000000000213,0.083
87,32.37000000000213,0.083
88,32.38000000000213,0.087
89,32.390000000002125,0.0885
90,32.40000000000212,0.0925
91,32.41000000000212,0.0925
92,32.42000000000212,0.088
93,32.43000000000212,0.0905
94,32.440000000002115,0.087
95,32.45000000000211,0.088
96,32.46000000000211,0.101
97,32.47000000000211,0.097
98,32.48000000000211,0.0865
99,32.490000000002105,0.0915
100,32.5000000000021,0.098
101,32.5100000000021,0.091
102,32.5200000000021,0.0895
103,32.5300000000021,0.0895
104,32.540000000002095,0.0885
105,32.55000000000209,0.086
106,32.56000000000209,0.0825
107,32.57000000000209,0.0855
108,32.58000000000209,0.0805
109,32.590000000002085,0.0815
110,32.60000000000208,0.0835
111,32.61000000000208,0.0945
112,32.62000000000208,0.101
113,32.63000000000208,0.082
114,32.640000000002075,0.085
115,32.65000000000207,0.0965
116,32.66000000000207,0.0945
117,32.67000000000207,0.092
118,32.68000000000207,0.0895
119,32.690000000002065,0.0895
120,32.70000000000206,0.0905
121,32.71000000000206,0.086
122,32.72000000000206,0.08
123,32.73000000000206,0.078
124,32.740000000002055,0.0765
125,32.75000000000205,0.0835
126,32.76000000000205,0.086
127,32.77000000000205,0.0845
128,32.78000000000205,0.092
129,32.790000000002046,0.0965
130,32.80000000000204,0.093
131,32.81000000000204,0.0865
132,32.82000000000204,0.0895
133,32.83000000000204,0.094
134,32.840000000002036,0.0925
135,32.850000000002034,0.0895
136,32.86000000000203,0.088
137,32.87000000000203,0.0875
138,32.88000000000203,0.089
139,32.890000000002026,0.0895
140,32.900000000002024,0.0905
141,32.91000000000202,0.092
142,32.92000000000202,0.0885
143,32.93000000000202,0.0855
144,32.940000000002016,0.087
145,32.950000000002014,0.0865
146,32.96000000000201,0.086
147,32.97000000000201,0.0855
148,32.98000000000201,0.0845
149,32.990000000002006,0.087
150,33.000000000002004,0.0895
151,33.010000000002,0.092
152,33.020000000002,0.0895
153,33.030000000002,0.0895
154,33.040000000001996,0.0925
155,33.050000000001994,0.09
156,33.06000000000199,0.0955
157,33.07000000000199,0.0945
158,33.08000000000199,0.091
159,33.090000000001986,0.0915
160,33.100000000001984,0.092
161,33.11000000000198,0.094
162,33.12000000000198,0.086
163,33.13000000000198,0.0905
164,33.140000000001976,0.086
165,33.150000000001974,0.079
166,33.16000000000197,0.0835
167,33.17000000000197,0.0795
168,33.18000000000197,0.0795
169,33.190000000001966,0.082
170,33.200000000001964,0.0845
171,33.21000000000196,0.0825
172,33.22000000000196,0.0815
173,33.23000000000196,0.0855
174,33.240000000001956,0.089
175,33.250000000001954,0.09
176,33.26000000000195,0.086
177,33.27000000000195,0.0905
178,33.28000000000195,0.092
179,33.290000000001946,0.0885
180,33.300000000001944,0.09
181,33.31000000000194,0.087
182,33.32000000000194,0.0815
183,33.33000000000194,0.0855
184,33.340000000001936,0.0905
185,33.350000000001934,0.089
186,33.36000000000193,0.084
187,33.37000000000193,0.0805
188,33.38000000000193,0.0845
189,33.390000000001926,0.0845
190,33.400000000001924,0.0755
191,33.41000000000192,0.0765
192,33.42000000000192,0.0875
193,33.43000000000192,0.0835
194,33.440000000001916,0.0895
195,33.450000000001914,0.0955
196,33.46000000000191,0.0855
197,33.47000000000191,0.093
198,33.48000000000191,0.088
199,33.490000000001906,0.0775
200,33.500000000001904,0.0815
201,33.5100000000019,0.081
202,33.5200000000019,0.078
203,33.5300000000019,0.074
204,33.540000000001896,0.0785
205,33.550000000001894,0.0845
206,33.56000000000189,0.0805
207,33.57000000000189,0.078
208,33.58000000000189,0.082
209,33.590000000001886,0.0845
210,33.600000000001884,0.0905
211,33.61000000000188,0.0975
212,33.62000000000188,0.0925
213,33.63000000000188,0.0935
214,33.640000000001876,0.0925
215,33.650000000001874,0.09
216,33.66000000000187,0.092
