,Time,Value
0,0.5000000000000002,0.0335
1,0.5100000000000002,0.0315
2,0.5200000000000002,0.028
3,0.5300000000000002,0.026
4,0.5400000000000003,0.028
5,0.5500000000000003,0.033
6,0.5600000000000003,0.029
7,0.5700000000000003,0.0285
8,0.5800000000000003,0.033
9,0.5900000000000003,0.0275
10,0.6000000000000003,0.0265
11,0.6100000000000003,0.0275
12,0.6200000000000003,0.03
13,0.6300000000000003,0.031
14,0.6400000000000003,0.036
15,0.6500000000000004,0.043
16,0.6600000000000004,0.04
17,0.6700000000000004,0.0425
18,0.6800000000000004,0.0425
19,0.6900000000000004,0.0415
20,0.7000000000000004,0.04
21,0.7100000000000004,0.0365
22,0.7200000000000004,0.0425
23,0.7300000000000004,0.0435
24,0.7400000000000004,0.039
25,0.7500000000000004,0.038
26,0.7600000000000005,0.036
27,0.7700000000000005,0.0365
28,0.7800000000000005,0.0365
29,0.7900000000000005,0.033
30,0.8000000000000005,0.032
31,0.8100000000000005,0.0365
32,0.8200000000000005,0.0395
33,0.8300000000000005,0.037
34,0.8400000000000005,0.0355
35,0.8500000000000005,0.033
36,0.8600000000000005,0.032
37,0.8700000000000006,0.0295
38,0.8800000000000006,0.028
39,0.8900000000000006,0.028
40,0.9000000000000006,0.0245
41,0.9100000000000006,0.0255
42,0.9200000000000006,0.027
43,0.9300000000000006,0.0235
44,0.9400000000000006,0.0265
45,0.9500000000000006,0.0315
46,0.9600000000000006,0.027
47,0.9700000000000006,0.0215
48,0.9800000000000006,0.0225
49,0.9900000000000007,0.034
50,1.0000000000000007,0.0385
51,1.0100000000000007,0.0325
52,1.0200000000000007,0.0335
53,1.0300000000000007,0.037
54,1.0400000000000007,0.037
55,1.0500000000000007,0.0335
56,1.0600000000000007,0.0315
57,1.0700000000000007,0.033
58,1.0800000000000007,0.029
59,1.0900000000000007,0.022
60,1.1000000000000008,0.0255
61,1.1100000000000008,0.0315
62,1.1200000000000008,0.037
63,1.1300000000000008,0.037
64,1.1400000000000008,0.038
65,1.1500000000000008,0.034
66,1.1600000000000008,0.03
67,1.1700000000000008,0.034
68,1.1800000000000008,0.033
69,1.1900000000000008,0.029
70,1.2000000000000008,0.0265
71,1.2100000000000009,0.0295
72,1.2200000000000009,0.0315
73,1.2300000000000009,0.037
74,1.2400000000000009,0.04
75,1.2500000000000009,0.0345
76,1.260000000000001,0.034
77,1.270000000000001,0.0395
78,1.280000000000001,0.038
79,1.290000000000001,0.0345
80,1.300000000000001,0.0345
81,1.310000000000001,0.0315
82,1.320000000000001,0.0265
83,1.330000000000001,0.0245
84,1.340000000000001,0.027
85,1.350000000000001,0.023
86,1.360000000000001,0.025
87,1.370000000000001,0.0305
88,1.380000000000001,0.0315
89,1.390000000000001,0.03
90,1.400000000000001,0.028
91,1.410000000000001,0.033
92,1.420000000000001,0.0325
93,1.430000000000001,0.032
94,1.440000000000001,0.033
95,1.450000000000001,0.0315
96,1.460000000000001,0.03
97,1.470000000000001,0.0315
98,1.480000000000001,0.036
99,1.490000000000001,0.0285
100,1.500000000000001,0.022
101,1.5100000000000011,0.0185
102,1.5200000000000011,0.016
103,1.5300000000000011,0.0195
104,1.5400000000000011,0.0205
105,1.5500000000000012,0.0255
106,1.5600000000000012,0.028
107,1.5700000000000012,0.028
108,1.5800000000000012,0.032
109,1.5900000000000012,0.0315
110,1.6000000000000012,0.033
111,1.6100000000000012,0.0395
112,1.6200000000000012,0.038
113,1.6300000000000012,0.031
114,1.6400000000000012,0.028
115,1.6500000000000012,0.0305
116,1.6600000000000013,0.0375
117,1.6700000000000013,0.0415
118,1.6800000000000013,0.0485
119,1.6900000000000013,0.051
120,1.7000000000000013,0.0435
121,1.7100000000000013,0.0385
122,1.7200000000000013,0.0355
123,1.7300000000000013,0.0345
124,1.7400000000000013,0.0385
125,1.7500000000000013,0.039
126,1.7600000000000013,0.035
127,1.7700000000000014,0.0315
128,1.7800000000000014,0.035
129,1.7900000000000014,0.0405
130,1.8000000000000014,0.0375
131,1.8100000000000014,0.036
132,1.8200000000000014,0.039
133,1.8300000000000014,0.037
134,1.8400000000000014,0.0365
135,1.8500000000000014,0.0405
136,1.8600000000000014,0.0375
137,1.8700000000000014,0.039
138,1.8800000000000014,0.0445
139,1.8900000000000015,0.046
140,1.9000000000000015,0.046
141,1.9100000000000015,0.039
142,1.9200000000000015,0.0365
143,1.9300000000000015,0.038
144,1.9400000000000015,0.0355
145,1.9500000000000015,0.0355
146,1.9600000000000015,0.0425
147,1.9700000000000015,0.0455
148,1.9800000000000015,0.0425
149,1.9900000000000015,0.041
150,2.0000000000000013,0.0435
151,2.010000000000001,0.0465
152,2.020000000000001,0.0465
153,2.0300000000000007,0.047
154,2.0400000000000005,0.047
155,2.0500000000000003,0.0435
156,2.06,0.046
157,2.07,0.045
158,2.0799999999999996,0.0415
159,2.0899999999999994,0.0435
160,2.099999999999999,0.0425
161,2.109999999999999,0.0365
162,2.1199999999999988,0.0335
163,2.1299999999999986,0.034
164,2.1399999999999983,0.033
165,2.149999999999998,0.027
166,2.159999999999998,0.0255
167,2.1699999999999977,0.0345
168,2.1799999999999975,0.044
169,2.1899999999999973,0.045
170,2.199999999999997,0.039
171,2.209999999999997,0.035
172,2.2199999999999966,0.036
