,Time,Value
0,33.82000000000184,0.034
1,33.83000000000184,0.036
2,33.84000000000184,0.036
3,33.850000000001835,0.037
4,33.86000000000183,0.04
5,33.87000000000183,0.033
6,33.88000000000183,0.03
7,33.89000000000183,0.0275
8,33.900000000001825,0.028
9,33.91000000000182,0.0305
10,33.92000000000182,0.028
11,33.93000000000182,0.0275
12,33.94000000000182,0.026
13,33.950000000001815,0.0305
14,33.96000000000181,0.035
15,33.97000000000181,0.032
16,33.98000000000181,0.0305
17,33.99000000000181,0.0315
18,34.000000000001805,0.0285
19,34.0100000000018,0.03
20,34.0200000000018,0.033
21,34.0300000000018,0.0315
22,34.0400000000018,0.0335
23,34.050000000001795,0.033
24,34.06000000000179,0.031
25,34.07000000000179,0.03
26,34.08000000000179,0.028
27,34.09000000000179,0.03
28,34.100000000001785,0.0295
29,34.11000000000178,0.0265
30,34.12000000000178,0.023
31,34.13000000000178,0.02
32,34.14000000000178,0.0225
33,34.150000000001775,0.0205
34,34.16000000000177,0.022
35,34.17000000000177,0.034
36,34.18000000000177,0.0415
37,34.19000000000177,0.04
38,34.200000000001765,0.0315
39,34.21000000000176,0.027
40,34.22000000000176,0.026
41,34.23000000000176,0.0315
42,34.24000000000176,0.0335
43,34.250000000001755,0.029
44,34.26000000000175,0.029
45,34.27000000000175,0.029
46,34.28000000000175,0.0335
47,34.29000000000175,0.0305
48,34.300000000001745,0.0255
49,34.31000000000174,0.028
50,34.32000000000174,0.0255
51,34.33000000000174,0.0205
52,34.34000000000174,0.0235
53,34.350000000001735,0.032
54,34.36000000000173,0.028
55,34.37000000000173,0.0325
56,34.38000000000173,0.0385
57,34.39000000000173,0.0315
58,34.400000000001725,0.028
59,34.41000000000172,0.025
60,34.42000000000172,0.029
61,34.43000000000172,0.035
62,34.44000000000172,0.039
63,34.450000000001715,0.0435
64,34.46000000000171,0.042
65,34.47000000000171,0.036
66,34.48000000000171,0.0375
67,34.49000000000171,0.038
68,34.500000000001705,0.034
69,34.5100000000017,0.031
70,34.5200000000017,0.032
71,34.5300000000017,0.031
72,34.5400000000017,0.036
73,34.550000000001695,0.0445
74,34.56000000000169,0.0425
75,34.57000000000169,0.039
76,34.58000000000169,0.0395
77,34.59000000000169,0.0435
78,34.600000000001685,0.038
79,34.61000000000168,0.0355
80,34.62000000000168,0.0385
81,34.63000000000168,0.0385
82,34.64000000000168,0.0385
83,34.650000000001675,0.034
84,34.66000000000167,0.0325
85,34.67000000000167,0.0305
86,34.68000000000167,0.0305
87,34.69000000000167,0.0365
88,34.700000000001666,0.038
89,34.71000000000166,0.0385
90,34.72000000000166,0.039
91,34.73000000000166,0.0395
92,34.74000000000166,0.04
93,34.750000000001656,0.0375
94,34.760000000001654,0.035
95,34.77000000000165,0.0355
96,34.78000000000165,0.035
97,34.79000000000165,0.0355
98,34.800000000001646,0.0365
99,34.810000000001644,0.0355
100,34.82000000000164,0.035
101,34.83000000000164,0.038
102,34.84000000000164,0.0385
103,34.850000000001636,0.0365
104,34.860000000001634,0.0345
105,34.87000000000163,0.0325
106,34.88000000000163,0.0315
107,34.89000000000163,0.0295
108,34.900000000001626,0.0325
109,34.910000000001624,0.0325
110,34.92000000000162,0.032
111,34.93000000000162,0.031
112,34.94000000000162,0.029
113,34.950000000001616,0.0335
114,34.960000000001614,0.039
115,34.97000000000161,0.045
116,34.98000000000161,0.0405
117,34.99000000000161,0.0375
118,35.000000000001606,0.0405
119,35.010000000001604,0.0365
120,35.0200000000016,0.035
121,35.0300000000016,0.036
122,35.0400000000016,0.038
