,Time,Value
0,88.50000000000837,0.074
1,88.51000000000838,0.08
2,88.52000000000838,0.073
3,88.53000000000839,0.0735
4,88.54000000000839,0.0745
5,88.5500000000084,0.0705
6,88.5600000000084,0.072
7,88.5700000000084,0.073
8,88.58000000000841,0.077
9,88.59000000000842,0.072
10,88.60000000000842,0.065
11,88.61000000000843,0.073
12,88.62000000000843,0.0725
13,88.63000000000844,0.079
14,88.64000000000844,0.0785
15,88.65000000000845,0.0775
16,88.66000000000845,0.081
17,88.67000000000846,0.0765
18,88.68000000000846,0.0755
19,88.69000000000847,0.077
20,88.70000000000847,0.0825
21,88.71000000000848,0.077
22,88.72000000000848,0.077
23,88.73000000000849,0.071
24,88.7400000000085,0.065
25,88.7500000000085,0.0725
26,88.7600000000085,0.074
27,88.77000000000851,0.072
28,88.78000000000851,0.0675
29,88.79000000000852,0.0705
30,88.80000000000852,0.0765
31,88.81000000000853,0.0755
32,88.82000000000853,0.073
33,88.83000000000854,0.073
34,88.84000000000854,0.0775
35,88.85000000000855,0.0825
36,88.86000000000855,0.0825
37,88.87000000000856,0.0825
38,88.88000000000856,0.083
39,88.89000000000857,0.074
40,88.90000000000857,0.0695
41,88.91000000000858,0.0755
42,88.92000000000859,0.077
43,88.93000000000859,0.077
44,88.9400000000086,0.076
45,88.9500000000086,0.0745
46,88.9600000000086,0.0705
47,88.97000000000861,0.072
48,88.98000000000862,0.0745
49,88.99000000000862,0.077
50,89.00000000000863,0.079
51,89.01000000000863,0.069
52,89.02000000000864,0.075
53,89.03000000000864,0.0755
54,89.04000000000865,0.0675
55,89.05000000000865,0.071
56,89.06000000000866,0.073
57,89.07000000000866,0.0735
58,89.08000000000867,0.069
59,89.09000000000867,0.0705
60,89.10000000000868,0.073
61,89.11000000000868,0.0685
62,89.12000000000869,0.068
63,89.13000000000869,0.069
64,89.1400000000087,0.0675
65,89.1500000000087,0.0675
66,89.16000000000871,0.0695
67,89.17000000000871,0.078
68,89.18000000000872,0.079
69,89.19000000000872,0.0705
70,89.20000000000873,0.07
71,89.21000000000873,0.073
72,89.22000000000874,0.0695
73,89.23000000000874,0.0695
74,89.24000000000875,0.0685
75,89.25000000000875,0.0625
76,89.26000000000876,0.0655
77,89.27000000000876,0.0705
78,89.28000000000877,0.0705
79,89.29000000000877,0.07
80,89.30000000000878,0.078
81,89.31000000000878,0.075
82,89.32000000000879,0.0735
83,89.3300000000088,0.086
84,89.3400000000088,0.0875
85,89.3500000000088,0.0785
86,89.36000000000881,0.0755
87,89.37000000000882,0.0735
88,89.38000000000882,0.068
89,89.39000000000883,0.0695
90,89.40000000000883,0.064
91,89.41000000000884,0.0675
92,89.42000000000884,0.0705
93,89.43000000000885,0.07
94,89.44000000000885,0.0735
95,89.45000000000886,0.072
96,89.46000000000886,0.0765
97,89.47000000000887,0.074
98,89.48000000000887,0.066
99,89.49000000000888,0.068
100,89.50000000000888,0.074
101,89.51000000000889,0.0765
102,89.52000000000889,0.072
103,89.5300000000089,0.0645
104,89.5400000000089,0.0665
105,89.55000000000891,0.0665
106,89.56000000000891,0.0685
107,89.57000000000892,0.0705
108,89.58000000000892,0.0655
109,89.59000000000893,0.069
110,89.60000000000893,0.061
111,89.61000000000894,0.0575
112,89.62000000000894,0.0665
113,89.63000000000895,0.0675
114,89.64000000000895,0.0675
