,Time,Value
0,2.99999999999998,0.1015
1,3.00999999999998,0.1025
2,3.0199999999999796,0.1
3,3.0299999999999794,0.095
4,3.039999999999979,0.1
5,3.049999999999979,0.109
6,3.0599999999999787,0.108
7,3.0699999999999785,0.1055
8,3.0799999999999783,0.1055
9,3.089999999999978,0.103
10,3.099999999999978,0.1005
11,3.1099999999999777,0.1015
12,3.1199999999999775,0.1065
13,3.1299999999999772,0.1
14,3.139999999999977,0.094
15,3.149999999999977,0.099
16,3.1599999999999766,0.1025
17,3.1699999999999764,0.1075
18,3.179999999999976,0.1055
19,3.189999999999976,0.0975
20,3.1999999999999758,0.0985
21,3.2099999999999755,0.101
22,3.2199999999999753,0.1065
23,3.229999999999975,0.107
24,3.239999999999975,0.1005
25,3.2499999999999747,0.1025
26,3.2599999999999745,0.1045
27,3.2699999999999743,0.106
28,3.279999999999974,0.1065
29,3.289999999999974,0.1045
30,3.2999999999999736,0.105
31,3.3099999999999734,0.103
32,3.319999999999973,0.0985
33,3.329999999999973,0.1
34,3.3399999999999728,0.1015
35,3.3499999999999726,0.1
36,3.3599999999999723,0.098
37,3.369999999999972,0.095
38,3.379999999999972,0.0985
39,3.3899999999999717,0.102
40,3.3999999999999715,0.1005
41,3.4099999999999713,0.102
42,3.419999999999971,0.107
43,3.429999999999971,0.106
44,3.4399999999999706,0.0975
45,3.4499999999999704,0.098
46,3.45999999999997,0.101
47,3.46999999999997,0.103
48,3.47999999999997,0.104
49,3.4899999999999696,0.103
50,3.4999999999999694,0.1075
51,3.509999999999969,0.108
52,3.519999999999969,0.0995
53,3.5299999999999687,0.093
54,3.5399999999999685,0.0995
55,3.5499999999999683,0.103
56,3.559999999999968,0.0985
57,3.569999999999968,0.098
58,3.5799999999999677,0.1
59,3.5899999999999674,0.1005
60,3.5999999999999672,0.0985
61,3.609999999999967,0.1015
62,3.619999999999967,0.112
63,3.6299999999999666,0.111
64,3.6399999999999664,0.1055
65,3.649999999999966,0.104
66,3.659999999999966,0.105
67,3.6699999999999657,0.1085
68,3.6799999999999655,0.1125
69,3.6899999999999653,0.1145
70,3.699999999999965,0.113
71,3.709999999999965,0.1095
72,3.7199999999999647,0.105
73,3.7299999999999645,0.109
74,3.7399999999999642,0.1055
75,3.749999999999964,0.097
76,3.759999999999964,0.0995
77,3.7699999999999636,0.1025
78,3.7799999999999634,0.099
79,3.789999999999963,0.102
80,3.799999999999963,0.107
81,3.8099999999999627,0.1015
82,3.8199999999999625,0.1
83,3.8299999999999623,0.105
84,3.839999999999962,0.107
85,3.849999999999962,0.1105
86,3.8599999999999617,0.1145
87,3.8699999999999615,0.11
88,3.8799999999999613,0.1125
89,3.889999999999961,0.1125
90,3.899999999999961,0.1075
91,3.9099999999999606,0.11
92,3.9199999999999604,0.1035
93,3.92999999999996,0.1105
94,3.93999999999996,0.1095
95,3.9499999999999598,0.096
96,3.9599999999999596,0.1
97,3.9699999999999593,0.1
98,3.979999999999959,0.102
99,3.989999999999959,0.1025
100,3.9999999999999587,0.1
101,4.009999999999959,0.1025
102,4.019999999999959,0.107
103,4.0299999999999585,0.1105
104,4.039999999999958,0.106
105,4.049999999999958,0.11
106,4.059999999999958,0.1095
107,4.069999999999958,0.108
108,4.079999999999957,0.109
109,4.089999999999957,0.108
110,4.099999999999957,0.111
111,4.109999999999957,0.1095
112,4.119999999999957,0.1045
113,4.129999999999956,0.0985
114,4.139999999999956,0.095
115,4.149999999999956,0.1005
116,4.159999999999956,0.1045
117,4.1699999999999555,0.0925
118,4.179999999999955,0.0925
119,4.189999999999955,0.096
120,4.199999999999955,0.1025
121,4.209999999999955,0.103
122,4.2199999999999545,0.103
123,4.229999999999954,0.115
124,4.239999999999954,0.112
125,4.249999999999954,0.111
126,4.259999999999954,0.1095
127,4.269999999999953,0.1105
128,4.279999999999953,0.1115
129,4.289999999999953,0.1085
130,4.299999999999953,0.108
131,4.3099999999999525,0.105
132,4.319999999999952,0.105
133,4.329999999999952,0.106
134,4.339999999999952,0.0975
135,4.349999999999952,0.0995
136,4.3599999999999515,0.1035
137,4.369999999999951,0.098
138,4.379999999999951,0.0955
139,4.389999999999951,0.0945
140,4.399999999999951,0.1
141,4.40999999999995,0.0965
142,4.41999999999995,0.0975
143,4.42999999999995,0.105
144,4.43999999999995,0.1055
145,4.4499999999999496,0.106
146,4.459999999999949,0.1035
147,4.469999999999949,0.103
148,4.479999999999949,0.1015
149,4.489999999999949,0.1005
150,4.4999999999999485,0.1015
151,4.509999999999948,0.101
152,4.519999999999948,0.1035
153,4.529999999999948,0.0965
154,4.539999999999948,0.098
155,4.549999999999947,0.1055
156,4.559999999999947,0.0985
157,4.569999999999947,0.097
158,4.579999999999947,0.0995
159,4.589999999999947,0.0975
160,4.599999999999946,0.0965
161,4.609999999999946,0.103
162,4.619999999999946,0.1075
163,4.629999999999946,0.108
164,4.6399999999999455,0.1075
165,4.649999999999945,0.108
166,4.659999999999945,0.1055
167,4.669999999999945,0.1015
168,4.679999999999945,0.1155
169,4.689999999999944,0.1165
170,4.699999999999944,0.102
171,4.709999999999944,0.1
172,4.719999999999944,0.099
173,4.729999999999944,0.102
174,4.739999999999943,0.1055
175,4.749999999999943,0.101
176,4.759999999999943,0.0975
177,4.769999999999943,0.099
178,4.7799999999999425,0.1005
179,4.789999999999942,0.0935
180,4.799999999999942,0.0935
181,4.809999999999942,0.1
182,4.819999999999942,0.098
183,4.8299999999999415,0.1025
184,4.839999999999941,0.1055
185,4.849999999999941,0.102
186,4.859999999999941,0.1065
187,4.869999999999941,0.1085
188,4.87999999999994,0.109
189,4.88999999999994,0.104
190,4.89999999999994,0.105
191,4.90999999999994,0.1095
192,4.9199999999999395,0.1025
193,4.929999999999939,0.106
194,4.939999999999939,0.1025
195,4.949999999999939,0.0945
196,4.959999999999939,0.0925
197,4.9699999999999385,0.0915
198,4.979999999999938,0.0935
199,4.989999999999938,0.093
200,4.999999999999938,0.1
201,5.009999999999938,0.0995
202,5.019999999999937,0.097
203,5.029999999999937,0.104
204,5.039999999999937,0.1015
205,5.049999999999937,0.101
206,5.0599999999999365,0.1005
207,5.069999999999936,0.101
208,5.079999999999936,0.1
209,5.089999999999936,0.0975
210,5.099999999999936,0.0975
211,5.1099999999999355,0.0955
212,5.119999999999935,0.095
213,5.129999999999935,0.0925
214,5.139999999999935,0.0915
215,5.149999999999935,0.095
216,5.159999999999934,0.096
217,5.169999999999934,0.0925
218,5.179999999999934,0.0885
219,5.189999999999934,0.0915
220,5.199999999999934,0.097
221,5.209999999999933,0.0975
222,5.219999999999933,0.098
223,5.229999999999933,0.0985
224,5.239999999999933,0.101
225,5.2499999999999325,0.1015
226,5.259999999999932,0.099
227,5.269999999999932,0.1025
228,5.279999999999932,0.101
229,5.289999999999932,0.0945
230,5.299999999999931,0.0915
231,5.309999999999931,0.095
232,5.319999999999931,0.0935
233,5.329999999999931,0.093
234,5.339999999999931,0.0945
235,5.34999999999993,0.0935
236,5.35999999999993,0.0915
237,5.36999999999993,0.084
238,5.37999999999993,0.0865
239,5.3899999999999295,0.093
240,5.399999999999929,0.093
241,5.409999999999929,0.094
242,5.419999999999929,0.099
243,5.429999999999929,0.0965
244,5.4399999999999284,0.0955
245,5.449999999999928,0.0945
246,5.459999999999928,0.093
247,5.469999999999928,0.0985
248,5.479999999999928,0.0965
249,5.489999999999927,0.0975
250,5.499999999999927,0.0975
251,5.509999999999927,0.0955
252,5.519999999999927,0.099
253,5.5299999999999265,0.094
254,5.539999999999926,0.092
255,5.549999999999926,0.091
256,5.559999999999926,0.09
257,5.569999999999926,0.1
258,5.5799999999999255,0.094
259,5.589999999999925,0.088
260,5.599999999999925,0.0935
261,5.609999999999925,0.092
262,5.619999999999925,0.0915
263,5.629999999999924,0.094
264,5.639999999999924,0.0985
265,5.649999999999924,0.104
266,5.659999999999924,0.107
267,5.6699999999999235,0.1015
268,5.679999999999923,0.098
269,5.689999999999923,0.099
270,5.699999999999923,0.095
271,5.709999999999923,0.094
272,5.7199999999999225,0.092
273,5.729999999999922,0.092
274,5.739999999999922,0.0955
275,5.749999999999922,0.0925
276,5.759999999999922,0.097
277,5.769999999999921,0.0955
278,5.779999999999921,0.087
279,5.789999999999921,0.092
280,5.799999999999921,0.096
281,5.809999999999921,0.1045
282,5.81999999999992,0.1065
283,5.82999999999992,0.1035
284,5.83999999999992,0.1005
285,5.84999999999992,0.096
286,5.8599999999999195,0.1
287,5.869999999999919,0.104
288,5.879999999999919,0.104
289,5.889999999999919,0.101
290,5.899999999999919,0.1025
291,5.909999999999918,0.0985
292,5.919999999999918,0.0935
293,5.929999999999918,0.093
294,5.939999999999918,0.092
295,5.949999999999918,0.0925
296,5.959999999999917,0.0885
297,5.969999999999917,0.0885
298,5.979999999999917,0.089
299,5.989999999999917,0.0925
300,5.9999999999999165,0.1
301,6.009999999999916,0.096
302,6.019999999999916,0.0915
303,6.029999999999916,0.0935
304,6.039999999999916,0.0925
305,6.0499999999999154,0.0925
306,6.059999999999915,0.0985
307,6.069999999999915,0.098
308,6.079999999999915,0.0955
309,6.089999999999915,0.101
310,6.099999999999914,0.099
311,6.109999999999914,0.0965
312,6.119999999999914,0.0985
313,6.129999999999914,0.0965
314,6.1399999999999135,0.0955
315,6.149999999999913,0.099
316,6.159999999999913,0.0935
317,6.169999999999913,0.089
318,6.179999999999913,0.096
319,6.1899999999999125,0.096
320,6.199999999999912,0.095
321,6.209999999999912,0.0965
322,6.219999999999912,0.0975
323,6.229999999999912,0.098
324,6.239999999999911,0.1
325,6.249999999999911,0.109
326,6.259999999999911,0.111
327,6.269999999999911,0.1065
328,6.2799999999999105,0.1145
329,6.28999999999991,0.118
330,6.29999999999991,0.113
331,6.30999999999991,0.114
332,6.31999999999991,0.106
333,6.3299999999999095,0.1085
334,6.339999999999909,0.1145
335,6.349999999999909,0.1135
336,6.359999999999909,0.1175
337,6.369999999999909,0.116
338,6.379999999999908,0.1115
339,6.389999999999908,0.12
340,6.399999999999908,0.1195
341,6.409999999999908,0.1115
342,6.419999999999908,0.1165
343,6.429999999999907,0.1205
344,6.439999999999907,0.1235
345,6.449999999999907,0.1315
346,6.459999999999907,0.1415
347,6.4699999999999065,0.138
348,6.479999999999906,0.1375
349,6.489999999999906,0.1425
350,6.499999999999906,0.1335
351,6.509999999999906,0.133
352,6.519999999999905,0.138
353,6.529999999999905,0.1325
354,6.539999999999905,0.124
355,6.549999999999905,0.126
356,6.559999999999905,0.1345
357,6.569999999999904,0.1355
358,6.579999999999904,0.136
359,6.589999999999904,0.142
360,6.599999999999904,0.144
361,6.6099999999999035,0.147
362,6.619999999999903,0.149
363,6.629999999999903,0.1535
364,6.639999999999903,0.1615
365,6.649999999999903,0.166
366,6.659999999999902,0.1715
367,6.669999999999902,0.176
368,6.679999999999902,0.171
369,6.689999999999902,0.1705
370,6.699999999999902,0.177
371,6.709999999999901,0.175
372,6.719999999999901,0.1755
373,6.729999999999901,0.1765
374,6.739999999999901,0.174
375,6.7499999999999005,0.174
376,6.7599999999999,0.172
