timestamp,value
0.0,0.0
0.0010000000000012221,0.007999999999999997
0.0019999999999988916,-0.0045000000000000005
0.0030000000000001137,-0.0045000000000000005
0.004000000000001336,-0.009500000000000001
0.004999999999999005,-0.009500000000000001
0.006000000000000227,-0.013000000000000001
0.006999999999997897,-0.0175
0.007999999999999119,-0.015500000000000002
0.009000000000000341,-0.015500000000000002
0.00999999999999801,-0.0020000000000000018
0.010999999999999233,0.0009999999999999974
0.012000000000000455,-0.015500000000000002
0.012999999999998124,-0.017
0.013999999999999346,-0.0085
0.015000000000000568,-0.0115
0.015999999999998238,-0.013500000000000002
0.01699999999999946,-0.011000000000000003
0.018000000000000682,-0.007000000000000003
0.01899999999999835,-0.0030000000000000027
0.019999999999999574,-0.005500000000000001
0.021000000000000796,-0.005500000000000001
0.021999999999998465,0.000499999999999997
0.022999999999999687,0.0019999999999999983
0.02400000000000091,-0.0025000000000000022
0.02499999999999858,-0.003500000000000003
0.0259999999999998,-0.0005000000000000004
0.027000000000001023,-0.005000000000000001
0.027999999999998693,-0.009000000000000001
0.028999999999999915,-0.010000000000000002
0.030000000000001137,-0.010000000000000002
0.030999999999998806,-0.007000000000000003
0.03200000000000003,-0.0085
0.03300000000000125,-0.015500000000000002
0.03399999999999892,-0.019000000000000003
0.03500000000000014,-0.016
0.03599999999999781,-0.015000000000000001
0.036999999999999034,-0.018500000000000003
0.038000000000000256,-0.017
0.038999999999997925,-0.009000000000000001
0.03999999999999915,-0.0015000000000000013
0.04100000000000037,0.006000000000000002
0.04199999999999804,0.0
0.04299999999999926,-0.007500000000000003
0.04400000000000048,-0.0025000000000000022
0.04499999999999815,0.0009999999999999974
0.045999999999999375,0.006000000000000002
0.0470000000000006,-0.0015000000000000013
0.047999999999998266,-0.006500000000000002
0.04899999999999949,-0.005000000000000001
0.05000000000000071,-0.011000000000000003
0.05099999999999838,-0.015500000000000002
0.0519999999999996,-0.006000000000000002
0.053000000000000824,-0.0045000000000000005
0.053999999999998494,-0.013000000000000001
0.054999999999999716,-0.007500000000000003
0.05600000000000094,-0.009500000000000001
0.05699999999999861,-0.010000000000000002
0.05799999999999983,-0.010000000000000002
0.05900000000000105,-0.0025000000000000022
0.05999999999999872,0.004
0.06099999999999994,-0.0125
0.062000000000001165,-0.015000000000000001
0.06299999999999883,-0.013000000000000001
0.06400000000000006,-0.0125
0.06500000000000128,-0.009000000000000001
0.06599999999999895,-0.008
0.06700000000000017,-0.005000000000000001
0.06799999999999784,-0.013500000000000002
0.06899999999999906,-0.021500000000000002
0.07000000000000028,-0.0175
0.07099999999999795,-0.010000000000000002
0.07199999999999918,-0.012
0.0730000000000004,-0.018500000000000003
0.07399999999999807,-0.0115
0.07499999999999929,-0.005000000000000001
0.07600000000000051,-0.006500000000000002
0.07699999999999818,-0.004
0.0779999999999994,0.0014999999999999979
0.07900000000000063,0.000499999999999997
0.0799999999999983,-0.0045000000000000005
0.08099999999999952,-0.0030000000000000027
0.08200000000000074,-0.0005000000000000004
0.08299999999999841,0.0034999999999999996
0.08399999999999963,0.013500000000000002
0.08500000000000085,0.0185
0.08599999999999852,0.013999999999999995
0.08699999999999974,0.013000000000000001
0.08800000000000097,0.014999999999999996
0.08899999999999864,0.021999999999999995
0.08999999999999986,0.022999999999999996
0.09100000000000108,0.019
0.09199999999999875,0.019
0.09299999999999997,0.0195
0.0940000000000012,0.024499999999999997
0.09499999999999886,0.024499999999999997
0.09600000000000009,0.023999999999999997
0.09700000000000131,0.023499999999999997
0.09799999999999898,0.0265
0.0990000000000002,0.0255
0.09999999999999787,0.027
0.10099999999999909,0.0345
0.10200000000000031,0.03900000000000001
0.10299999999999798,0.041499999999999995
0.1039999999999992,0.035
0.10500000000000043,0.027
0.1059999999999981,0.023499999999999997
0.10699999999999932,0.030999999999999996
0.10800000000000054,0.035
0.10899999999999821,0.0315
