Time,Value
0 , 9.668063276391896
1 , 9.714474561254987
2 , 9.99693286903969
3 , 9.624387831436445
4 , 10.060555779182105
5 , 9.765708975205833
6 , 9.673821080644098
7 , 9.712353366955114
8 , 9.736788859632592
9 , 9.738667174584789
10 , 9.706292723798757
11 , 9.920308621550156
12 , 9.873055652388235
13 , 9.662766351193563
14 , 9.901311146210032
15 , 9.790639958276316
16 , 9.658914751625435
17 , 10.02828117827782
18 , 10.132878010498052
19 , 10.115596442096374
20 , 9.909348461664534
21 , 9.906840198849151
22 , 9.93354946962924
23 , 10.046743909857977
24 , 9.72839898655284
25 , 9.760549819677216
26 , 9.778825906541343
27 , 9.712237621318554
28 , 10.009637072790062
29 , 9.909793155416157
30 , 9.739662276215574
31 , 9.875681309473542
32 , 9.764384281273239
33 , 9.964223157284922
34 , 10.047975211356668
35 , 9.731375633047545
36 , 9.927301151119098
37 , 9.934067455572503
38 , 10.192776969227065
39 , 10.080777414536277
40 , 9.763580831652796
41 , 9.589421580381636
42 , 9.127833225439968
43 , 8.946481134302541
44 , 8.72988964287675
45 , 8.84579701872412
46 , 8.361602330200844
47 , 8.26384808186793
48 , 7.958019715474592
49 , 7.657069561036583
50 , 7.766723946086655
51 , 7.366210167085014
52 , 7.0717235627364605
53 , 7.082609108004148
54 , 6.480848292539634
55 , 6.468916696838248
56 , 6.102290164437267
57 , 6.02715044475646
58 , 5.916971146876597
59 , 5.7658731168454125
60 , 5.107871301076089
61 , 5.263222100277557
62 , 5.324938209170579
63 , 5.103540856222899
64 , 5.193645827490734
65 , 5.190243814498942
66 , 5.314811971182058
67 , 5.333828543146895
68 , 4.90486405099754
69 , 5.01577946235814
70 , 5.06717841951178
71 , 5.012121896006976
72 , 4.890741008828919
73 , 5.174610998280352
74 , 5.130168997554499
75 , 4.898448677401129
76 , 5.217240028079866
77 , 5.166972946309425
78 , 4.888249436661848
79 , 5.1373819707007655
80 , 4.903313199281523
81 , 4.871243764163845
82 , 5.103565142208721
83 , 4.9123675789546475
84 , 4.922033457596299
85 , 5.029704865804584
86 , 5.182360032342563
87 , 4.920495882226197
88 , 5.186542756122835
89 , 5.269137783202525
90 , 5.285197223977741
91 , 5.079537906683331
92 , 5.019671877315083
93 , 5.106409053669882
94 , 4.929495556380443
95 , 5.256506115186931
96 , 4.987435193800026
97 , 5.180696318276008
98 , 5.090805856977603
99 , 5.1375675399268355
100 , 4.936076172269518
101 , 4.948637958514718
102 , 4.995285980885746
103 , 5.142827630821603
104 , 5.109937366132144
105 , 5.276442479385435
106 , 4.809993942938389
107 , 5.026320129578067
108 , 4.843150901950237
109 , 5.2638728493503715
110 , 5.279903595769252
111 , 4.991479342138814
112 , 5.011993461866737
113 , 5.239024833211416
114 , 5.030957371739519
115 , 4.795437742636882
116 , 5.206722225197133
117 , 5.169947352990681
118 , 5.257005808796929
119 , 4.911683162319704
120 , 4.931806118248244
121 , 5.249406674615859
122 , 4.835143823865008
123 , 4.869926336783002
124 , 5.071688855036291
125 , 5.122475258695674
126 , 5.068738721312046
127 , 4.894470946641926
128 , 4.865568719074129
129 , 5.14312993273291
130 , 5.240355108420997
131 , 4.917944520263686
132 , 5.219151842648339
133 , 5.1656730569952645
134 , 4.967817189869844
135 , 4.95594029079136
136 , 4.843934073859522
137 , 5.199544052857587
138 , 4.995808777694323
139 , 5.024103038350075
140 , 5.201756485429262
141 , 5.467539021946288
142 , 5.37135020145157
143 , 5.476480744307659
144 , 5.758864182083947
145 , 5.465891944727353
146 , 5.745872638425056
147 , 5.982415413192433
148 , 6.140845324732153
149 , 5.942450393778922
150 , 6.142551457381141
151 , 6.27043810826981
152 , 6.405304098375208
153 , 6.864123076020796
154 , 6.791348593960998
155 , 6.970419809584148
156 , 6.933618386814511
157 , 7.11230986579357
158 , 7.091077111092732
159 , 7.430035236790743
160 , 7.650831293447984
161 , 7.587667420682588
162 , 7.653340134973919
163 , 7.905654959499177
164 , 8.096888303932921
165 , 8.150736331517367
166 , 7.917854597974216
167 , 8.49401407689744
168 , 8.167350378238254
169 , 8.716194418047632
170 , 8.680972133187346
171 , 8.733993949444262
172 , 8.705483147010035
173 , 8.764300867793004
174 , 8.938291074759025
175 , 9.261466846413235
176 , 9.507016733709289
177 , 9.61952239225668
178 , 9.76696090912711
179 , 9.744391628572657
180 , 9.69389023745612
181 , 9.848381407729233
182 , 9.87727849100622
183 , 9.773736738565542
184 , 9.774261306947606
185 , 9.998623625686152
186 , 9.918686900701882
187 , 10.097047946892568
188 , 9.839031301074
189 , 9.89729223459997
190 , 9.9472719054628
191 , 9.910471251871423
192 , 9.935486822718628
193 , 9.837316962683472
194 , 10.13803478973762
195 , 10.206213915805083
196 , 9.910475906031232
197 , 9.735096933360612
198 , 10.085970517460554
199 , 10.031988338443867
