timestamp,value
0,1.6782
1,1.5446
2,1.4252
3,1.3126
4,1.2071
5,1.1061
6,1.0086
7,0.9165399999999999
8,0.82714
9,0.73864
10,0.6555
11,0.5804
12,0.51157
13,0.44406999999999996
14,0.38194
15,0.32473
16,0.27288
17,0.22818000000000002
18,0.18839
19,0.15308
20,0.12179000000000001
21,0.092292
22,0.065473
23,0.047146
24,0.035077
25,0.023455
26,0.010046
27,-0.0020229
28,-0.0047049
29,0.0064699
30,0.03463
31,0.08692799999999999
32,0.17275
33,0.30282
34,0.49905
35,0.81329
36,1.3032
37,1.8865
38,2.102
39,1.6076
40,0.9093899999999999
41,0.42663999999999996
42,0.17811
43,0.07709400000000001
44,0.065026
45,0.11732000000000001
46,0.21834
47,0.34081999999999996
48,0.42441
49,0.38328
50,0.21343
51,0.012728
52,-0.14014000000000001
53,-0.23312
54,-0.28407
55,-0.31179
56,-0.32921999999999996
57,-0.34576
58,-0.36319
59,-0.38151999999999997
60,-0.40118000000000004
61,-0.42488000000000004
62,-0.45125
63,-0.47539
64,-0.49237
65,-0.5022
66,-0.50936
67,-0.5174
68,-0.53036
69,-0.54467
70,-0.55495
71,-0.55987
72,-0.56255
73,-0.56434
74,-0.56612
75,-0.56657
76,-0.5647800000000001
77,-0.5603100000000001
78,-0.55361
79,-0.54601
80,-0.53886
81,-0.53305
82,-0.5272399999999999
83,-0.52232
84,-0.5169600000000001
85,-0.51159
86,-0.5062300000000001
87,-0.50131
88,-0.49728999999999995
89,-0.49282
90,-0.48835
91,-0.48253999999999997
92,-0.47448999999999997
93,-0.46153
94,-0.44365
95,-0.42085
96,-0.39582
97,-0.37749
98,-0.37705
99,-0.39269
100,-0.41012
101,-0.4213
102,-0.42622
103,-0.42577
104,-0.4213
105,-0.41325
106,-0.40297
107,-0.39135
108,-0.38061999999999996
109,-0.37258
110,-0.36632
111,-0.36185
112,-0.36274
113,-0.369
114,-0.38286
115,-0.40118000000000004
116,-0.41772
117,-0.43203
118,-0.44275
119,-0.44722
120,-0.44498999999999994
121,-0.4365
122,-0.4137
123,-0.36498
124,-0.30955
125,-0.27424
126,-0.25681
127,-0.26306
128,-0.27737
129,-0.28452
130,-0.2805
131,-0.26798
132,-0.25547
133,-0.24653000000000003
134,-0.24295
135,-0.25144
136,-0.26753000000000005
137,-0.28944000000000003
138,-0.31804
139,-0.34531
140,-0.37079
141,-0.37258
142,-0.34933000000000003
143,-0.3091
144,-0.29123000000000004
145,-0.35202
146,-0.41772
147,-0.47136000000000006
148,-0.50444
149,-0.52366
150,-0.53215
151,-0.52813
152,-0.52858
153,-0.5415399999999999
154,-0.5603100000000001
155,-0.56881
156,-0.57015
157,-0.56121
158,-0.5495899999999999
159,-0.53886
160,-0.52053
161,-0.5022
162,-0.48522
163,-0.46734
164,-0.44633
165,-0.41996000000000006
166,-0.38688
167,-0.34665
168,-0.31401999999999997
169,-0.27111
170,-0.21881
171,-0.15355
172,-0.07890499999999999
173,-0.022584
174,0.06815399999999999
175,0.15308
176,0.27376999999999996
177,0.38731
178,0.51827
179,0.66489
180,0.83206
181,1.0193
182,1.2276
183,1.452
184,1.705
185,1.9518
186,2.1994
187,2.4730000000000003
188,2.6844
189,2.9124
190,3.0429
191,3.0979
192,3.1627
193,3.1439
194,2.9727
195,2.8136
196,2.612
197,2.511
198,2.3036
199,2.0756
200,1.8288
201,1.5736
202,1.3345
203,1.1003
204,0.80345
205,0.5965
206,0.4025
207,0.17856
208,-0.046275
209,-0.21746999999999997
210,-0.38599
211,-0.5241100000000001
212,-0.67698
213,-0.82001
214,-0.91835
215,-1.0194
216,-1.1106
217,-1.2183
218,-1.2961
219,-1.3765
220,-1.4404
221,-1.5097
222,-1.5616
223,-1.6085
224,-1.6536
225,-1.6916
226,-1.7261
227,-1.7636
228,-1.7904
229,-1.8164
230,-1.8383
231,-1.8566
232,-1.8763
233,-1.8941
