timestamp,value
0,1.6992
1,1.6822
2,1.6425
3,1.6028
4,1.5634
5,1.524
6,1.4844
7,1.4448
8,1.4052
9,1.3658
10,1.3262
11,1.3519
12,1.3881
13,1.4219
14,1.4586
15,1.4954
16,1.5298
17,1.5696
18,1.6094
19,1.6419
20,1.659
21,1.6531
22,1.6262
23,1.5914
24,1.5536
25,1.5157
26,1.4787
27,1.4421
28,1.4029
29,1.3644
30,1.327
31,1.2896
32,1.252
33,1.2143
34,1.1771
35,1.1397
36,1.1019
37,1.0647
38,1.0271
39,0.9888100000000001
40,0.95181
41,0.91581
42,0.88
43,0.84375
44,0.8064899999999999
45,0.7800199999999999
46,0.7533
47,0.71459
48,0.67701
49,0.63951
50,0.60148
51,0.56409
52,0.52861
53,0.49338999999999994
54,0.45943999999999996
55,0.41853999999999997
56,0.38226
57,0.34678000000000003
58,0.31146
59,0.27705
60,0.24305
61,0.21128000000000002
62,0.17798
63,0.14203
64,0.10575
65,0.067923
66,0.031435000000000005
67,-0.0037078000000000002
68,-0.037235000000000004
69,-0.07172200000000001
70,-0.1057
71,-0.14060999999999998
72,-0.17501
73,-0.2073
74,-0.24249
75,-0.27860999999999997
76,-0.31337
77,-0.34704
78,-0.38151
79,-0.41697
80,-0.44861
81,-0.4824
82,-0.51649
83,-0.54923
84,-0.58224
85,-0.61441
86,-0.64689
87,-0.6784600000000001
88,-0.70975
89,-0.7410899999999999
90,-0.77203
91,-0.80256
92,-0.83265
93,-0.86226
94,-0.8745299999999999
95,-0.89046
96,-0.91935
97,-0.9460799999999999
98,-0.9689200000000001
99,-0.9819399999999999
100,-0.9921700000000001
101,-1.003
102,-1.0124
103,-1.0193
104,-1.0290000000000001
105,-1.0431
106,-1.0531
107,-1.0602
108,-1.0639
109,-1.0655
110,-1.0707
111,-1.0694
112,-1.0667
113,-1.0602
114,-1.0567
115,-1.0626
116,-1.0671
117,-1.0651
118,-1.0549
119,-1.0386
120,-1.0154
121,-1.0107
122,-1.0411
123,-1.0673
124,-1.1058
125,-1.1406
126,-1.1711
127,-1.1977
128,-1.2323
129,-1.2662
130,-1.2937
131,-1.3148
132,-1.3448
133,-1.3804
134,-1.4087
135,-1.4349
136,-1.4495
137,-1.4679
138,-1.4917
139,-1.4827
140,-1.4652
141,-1.4471
142,-1.4275
143,-1.4065
144,-1.3826
145,-1.3587
146,-1.334
147,-1.3083
148,-1.2816
149,-1.2539
150,-1.2269
151,-1.1964
152,-1.1652
153,-1.1347
154,-1.1024
155,-1.0709
156,-1.0388
157,-1.004
158,-0.97219
159,-0.94026
160,-0.90835
161,-0.87198
162,-0.8368700000000001
163,-0.80125
164,-0.76279
165,-0.72282
166,-0.68435
167,-0.64427
168,-0.60091
169,-0.5583600000000001
170,-0.51844
171,-0.47921
172,-0.4421
173,-0.40888
174,-0.37855
175,-0.35679
176,-0.33538
177,-0.32971
178,-0.37329
179,-0.37643000000000004
180,-0.34055
181,-0.30283000000000004
182,-0.26809
183,-0.23051
184,-0.19279000000000002
185,-0.1543
186,-0.11542000000000001
187,-0.076171
188,-0.03653
189,0.0030039000000000003
190,0.042036000000000004
191,0.083064
192,0.12309
193,0.16301
194,0.2036
195,0.2449
196,0.28553
197,0.32616
198,0.36691999999999997
199,0.40783
200,0.44888
201,0.49
202,0.5314399999999999
203,0.5733600000000001
204,0.61574
205,0.65779
206,0.6998800000000001
207,0.74192
208,0.7832600000000001
209,0.82532
210,0.8672200000000001
211,0.9093
212,0.95131
213,0.9928899999999999
214,1.0335
215,1.0722
216,1.1127
217,1.1536
218,1.1943
219,1.2341
220,1.2735
221,1.3128
222,1.3487
223,1.3662
224,1.3625
225,1.3607
226,1.3553
227,1.3464
228,1.3351
229,1.3296
230,1.3213
231,1.3071
232,1.2906
233,1.2757
234,1.2626
235,1.242
236,1.2219
237,1.2122
238,1.204
239,1.1982
240,1.1879
241,1.1753
242,1.1737
243,1.1933
244,1.1872
245,1.2047
246,1.2231
247,1.2472
248,1.2638
249,1.2808
250,1.2969
251,1.3123
252,1.3244
253,1.3337
254,1.3364
255,1.3442
256,1.3527
257,1.3553
258,1.3579
259,1.3365
260,1.3036
261,1.2656
262,1.2276
263,1.1892
264,1.1503
265,1.1104
266,1.0701
267,1.0294
268,0.9872299999999999
269,0.9444799999999999
270,0.902
271,0.85987
272,0.81775
273,0.77564
274,0.7346
275,0.69312
276,0.65108
277,0.60849
278,0.56645
279,0.52393
280,0.48243
281,0.44687
282,0.40528000000000003
283,0.36491999999999997
284,0.32349
285,0.2826
286,0.24143
287,0.20083
288,0.15972999999999998
289,0.11855999999999998
290,0.0782
291,0.037705
292,-0.0035424999999999996
293,-0.044328
294,-0.08327999999999999
295,-0.12257
296,-0.16184
297,-0.2006
298,-0.23931999999999998
299,-0.27481
300,-0.26082
301,-0.22186
302,-0.18587
303,-0.15743
304,-0.14385
305,-0.12205999999999999
306,-0.094689
307,-0.063338
308,-0.079061
309,-0.11055
310,-0.1477
311,-0.18624000000000002
312,-0.22114
313,-0.2566
314,-0.29411
315,-0.33150999999999997
316,-0.36780999999999997
317,-0.40504
318,-0.44216000000000005
319,-0.48002
320,-0.5172100000000001
321,-0.55476
322,-0.59255
323,-0.63015
324,-0.66846
325,-0.7077600000000001
326,-0.75135
327,-0.7891699999999999
328,-0.82562
329,-0.8640700000000001
330,-0.89999
331,-0.9354
332,-0.9691200000000001
333,-0.9969299999999999
334,-1.0285
335,-1.0597
336,-1.087
337,-1.114
338,-1.1428
339,-1.1731
340,-1.2028
341,-1.23
342,-1.2583
343,-1.2858
344,-1.3125
345,-1.3382
346,-1.3672
347,-1.3893
348,-1.4114
349,-1.4166
350,-1.4224
351,-1.4309
352,-1.4398
353,-1.4445
354,-1.4547
355,-1.4657
356,-1.4814
357,-1.4945
358,-1.5024
359,-1.5243
360,-1.5363
361,-1.5383
362,-1.5383
363,-1.5309
364,-1.5215
365,-1.5127
366,-1.5019999999999998
367,-1.4869
368,-1.4727
369,-1.459
370,-1.4392
371,-1.4179
372,-1.3955
373,-1.3739
374,-1.3496
375,-1.3233
376,-1.2985
377,-1.2768
378,-1.2579
379,-1.2478
380,-1.2286
381,-1.1988
382,-1.1667
383,-1.1276
384,-1.0943
385,-1.0615
386,-1.0293
387,-0.99831
388,-0.96678
389,-0.9292299999999999
390,-0.89289
391,-0.8549899999999999
392,-0.8196399999999999
393,-0.78703
394,-0.75472
395,-0.72112
396,-0.6884600000000001
397,-0.66081
398,-0.62797
399,-0.59211
400,-0.5663
401,-0.52864
402,-0.49051999999999996
403,-0.45302
404,-0.41558999999999996
405,-0.37678
406,-0.34001
407,-0.30314
408,-0.26616999999999996
409,-0.22446999999999998
410,-0.18739
411,-0.15022
412,-0.11144000000000001
413,-0.073011
414,-0.035641
415,-0.00073143
416,0.032312
417,0.057133
418,0.090826
419,0.12735
420,0.16399
421,0.20002999999999999
422,0.2362
423,0.27316
424,0.31016
425,0.3467
426,0.38393
427,0.42128000000000004
428,0.45919
429,0.49673999999999996
430,0.53469
431,0.57224
432,0.6104
433,0.64785
434,0.68552
435,0.7225699999999999
436,0.75993
437,0.7969
438,0.83336
439,0.86979
440,0.90709
441,0.94489
442,0.98275
443,1.0207
444,1.0594
445,1.0982
446,1.137
447,1.175
448,1.2132
449,1.2517
450,1.2899
451,1.328
452,1.3662
453,1.4042
454,1.4413
455,1.4782
456,1.5149
457,1.5519
458,1.5812
459,1.6184
460,1.6481
461,1.6754
462,1.6971
