timestamp,value
0,-0.19272999999999998
1,-0.19704000000000002
2,-0.20031
3,-0.20314000000000002
4,-0.20292000000000002
5,-0.20294
6,-0.20352
7,-0.20185
8,-0.20037
9,-0.19814
10,-0.19355999999999998
11,-0.18752
12,-0.17822000000000002
13,-0.16739
14,-0.15822999999999998
15,-0.14917
16,-0.13855
17,-0.12636
18,-0.11785
19,-0.11492999999999999
20,-0.11790999999999999
21,-0.12408
22,-0.12949000000000002
23,-0.13683
24,-0.14301
25,-0.14361
26,-0.14224
27,-0.13858
28,-0.13241
29,-0.12487999999999999
30,-0.11592000000000001
31,-0.10393
32,-0.08758300000000001
33,-0.071435
34,-0.055417999999999995
35,-0.03884
36,-0.023554
37,-0.014953
38,-0.011932
39,-0.012997
40,-0.024105
41,-0.040012
42,-0.05968300000000001
43,-0.081635
44,-0.10286
45,-0.12485
46,-0.14318
47,-0.15808
48,-0.17018
49,-0.1803
50,-0.18709
51,-0.19150999999999999
52,-0.19821
53,-0.20121
54,-0.20035999999999998
55,-0.19796
56,-0.19312
57,-0.18702
58,-0.1788
59,-0.17073
60,-0.16415
61,-0.15942
62,-0.15775
63,-0.16423
64,-0.17889000000000002
65,-0.19762000000000002
66,-0.21796
67,-0.23611
68,-0.25251
69,-0.26524000000000003
70,-0.27211
71,-0.2762
72,-0.27821999999999997
73,-0.27559
74,-0.27035
75,-0.26371
76,-0.25667
77,-0.25173
78,-0.24831999999999999
79,-0.24641999999999997
80,-0.24597
81,-0.24493
82,-0.24379
83,-0.24386
84,-0.24416
85,-0.24398000000000003
86,-0.24528000000000003
87,-0.24924000000000002
88,-0.2555
89,-0.26483
90,-0.27423000000000003
91,-0.28261
92,-0.2883
93,-0.29252
94,-0.29825999999999997
95,-0.30109
96,-0.3013
97,-0.302
98,-0.30254000000000003
99,-0.30291999999999997
100,-0.30241999999999997
101,-0.30006
102,-0.29685
103,-0.29304
104,-0.28858
105,-0.28336
106,-0.27783
107,-0.27328
108,-0.26791
109,-0.26100999999999996
110,-0.25311
111,-0.24529
112,-0.23756
113,-0.22938000000000003
114,-0.22125
115,-0.21213
116,-0.20239000000000001
117,-0.19514
118,-0.18714
119,-0.17956
